{ Id = 1, UserId = 29, FirstName = rew, LastName = wer, ActionType = LoginFailed, DateTime = 02/09/2022 16:35:34 }
{ Id = 1297, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 21:40:46 }

{ Id = 1298, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 21:40:52 }

{ Id = 1299, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 21:41:17 }

{ Id = 1300, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 21:42:44 }

{ Id = 1301, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 22:03:58 }

{ Id = 1302, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 22:04:31 }

{ Id = 1303, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 22:05:58 }

{ Id = 1304, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 22:06:07 }

{ Id = 1305, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:15:59 }

{ Id = 1306, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:16:21 }

{ Id = 1307, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:16:45 }

{ Id = 1308, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:17:09 }

{ Id = 1309, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:17:24 }

{ Id = 1310, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:17:41 }

{ Id = 1311, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:18:52 }

{ Id = 1312, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:18:59 }

{ Id = 1313, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:19:11 }

{ Id = 1314, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:19:29 }

{ Id = 1315, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:19:41 }

{ Id = 1316, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:20:03 }

{ Id = 1317, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:30:19 }

{ Id = 1318, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 23:31:49 }

{ Id = 1319, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:31:49 }

{ Id = 1320, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 23:32:43 }

{ Id = 1321, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:32:44 }

{ Id = 1322, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 23:33:06 }

{ Id = 1323, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:33:07 }

{ Id = 1324, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 23:33:23 }

{ Id = 1325, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:33:23 }

{ Id = 1326, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 23:35:51 }

{ Id = 1327, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:35:51 }

{ Id = 1328, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 23:37:04 }

{ Id = 1329, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:37:04 }

{ Id = 1330, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:37:13 }

{ Id = 1331, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:38:45 }

{ Id = 1332, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:38:46 }

{ Id = 1333, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:41:00 }

{ Id = 1334, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 23:45:46 }

{ Id = 1335, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:45:46 }

{ Id = 1336, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:45:56 }

{ Id = 1337, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:47:46 }

{ Id = 1338, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:48:33 }

{ Id = 1339, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:54:03 }

{ Id = 1340, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:56:10 }

{ Id = 1341, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:56:15 }

{ Id = 1342, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:56:17 }

{ Id = 1343, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 20/09/2022 23:56:48 }

{ Id = 1344, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 23:57:16 }

{ Id = 1345, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:04:02 }

{ Id = 1346, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:04:25 }

{ Id = 1347, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:04:25 }

{ Id = 1348, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:05:24 }

{ Id = 1349, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:05:24 }

{ Id = 1350, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:07:03 }

{ Id = 1351, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:07:12 }

{ Id = 1352, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:07:39 }

{ Id = 1353, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:07:39 }

{ Id = 1354, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:08:09 }

{ Id = 1355, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:08:09 }

{ Id = 1356, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:08:27 }

{ Id = 1357, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:08:27 }

{ Id = 1358, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:10:22 }

{ Id = 1359, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:10:22 }

{ Id = 1360, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:10:27 }

{ Id = 1361, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:12:11 }

{ Id = 1362, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:20:38 }

{ Id = 1363, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:20:42 }

{ Id = 1364, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:20:44 }

{ Id = 1365, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:20:48 }

{ Id = 1366, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:21:03 }

{ Id = 1367, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:21:03 }

{ Id = 1368, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:21:39 }

{ Id = 1369, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:21:40 }

{ Id = 1370, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:23:20 }

{ Id = 1371, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:24:07 }

{ Id = 1372, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:24:12 }

{ Id = 1373, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:25:57 }

{ Id = 1374, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:27:01 }

{ Id = 1375, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:27:53 }

{ Id = 1376, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:29:33 }

{ Id = 1377, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:29:37 }

{ Id = 1378, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:32:12 }

{ Id = 1379, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:32:13 }

{ Id = 1380, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:32:43 }

{ Id = 1381, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:32:57 }

{ Id = 1382, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:33:01 }

{ Id = 1383, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:33:45 }

{ Id = 1384, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 21/09/2022 00:33:53 }

{ Id = 1385, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:38:11 }

{ Id = 1386, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:38:29 }

{ Id = 1387, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:38:30 }

{ Id = 1388, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:44:03 }

{ Id = 1389, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:44:03 }

{ Id = 1390, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:45:52 }

{ Id = 1391, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:45:52 }

{ Id = 1392, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:46:30 }

{ Id = 1393, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:46:30 }

{ Id = 1394, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:46:42 }

{ Id = 1395, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:46:42 }

{ Id = 1396, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 21/09/2022 00:48:16 }

{ Id = 1397, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = StartUp, DateTime = 21/09/2022 00:48:16 }

